route	dt	hour	minute	travelDistance	trafficCongestion	travelDuration	travelDurationTraffic 
home-to-work	2015-03-02	16	40	40.674	Medium	1772	2276
home-to-work	2015-03-02	16	45	40.674	Medium	1772	2329
home-to-work	2015-03-02	16	50	40.674	Medium	1772	2458
home-to-work	2015-03-02	16	55	40.674	Medium	1772	2519
home-to-work	2015-03-02	17	00	40.674	Medium	1772	2532
home-to-work	2015-03-02	17	05	40.674	Medium	1772	2427
home-to-work	2015-03-02	17	10	40.674	Medium	1772	2328
home-to-work	2015-03-02	17	15	40.674	Medium	1772	2386
home-to-work	2015-03-02	17	20	40.674	Medium	1772	2289
home-to-work	2015-03-02	17	25	40.674	Medium	1772	2320
home-to-work	2015-03-02	17	30	40.674	Medium	1772	2283
home-to-work	2015-03-02	17	35	40.674	Medium	1772	2330
home-to-work	2015-03-02	17	45	40.674	Medium	1772	2547
home-to-work	2015-03-02	17	50	40.674	Medium	1772	2474
home-to-work	2015-03-02	18	00	40.674	Medium	1772	2595
home-to-work	2015-03-02	18	05	40.674	Medium	1772	2638
home-to-work	2015-03-02	18	10	40.674	Medium	1772	2613
home-to-work	2015-03-02	18	15	40.674	Medium	1772	2558
home-to-work	2015-03-02	18	25	40.674	Medium	1772	2448
home-to-work	2015-03-02	18	30	40.674	Medium	1772	2437
home-to-work	2015-03-02	18	35	40.674	Medium	1772	2475
home-to-work	2015-03-02	18	40	40.674	Medium	1772	2450
home-to-work	2015-03-02	18	45	40.674	Medium	1772	2401
home-to-work	2015-03-02	18	50	40.674	Medium	1772	2349
home-to-work	2015-03-02	18	55	40.674	Medium	1772	2327
home-to-work	2015-03-02	19	10	40.674	Medium	1772	2286
home-to-work	2015-03-02	19	15	40.674	Mild	1772	2199
home-to-work	2015-03-02	19	20	40.674	Mild	1772	2161
home-to-work	2015-03-02	19	25	40.674	Mild	1772	2082
home-to-work	2015-03-02	19	30	40.674	Mild	1772	2054
home-to-work	2015-03-02	19	35	40.674	Mild	1772	2069
home-to-work	2015-03-02	19	40	40.674	Mild	1772	2009
home-to-work	2015-03-02	19	45	40.674	Mild	1772	1972
home-to-work	2015-03-02	19	50	40.674	Mild	1772	1986
home-to-work	2015-03-02	20	00	40.674	Mild	1772	1986
home-to-work	2015-03-02	20	10	40.674	Mild	1772	2043
home-to-work	2015-03-02	20	20	40.674	Mild	1772	1961
home-to-work	2015-03-02	20	25	40.674	Mild	1772	1984
home-to-work	2015-03-02	20	30	40.674	Mild	1772	1966
home-to-work	2015-03-02	20	35	40.674	None	1772	1947
home-to-work	2015-03-02	20	40	40.674	Mild	1772	1964
home-to-work	2015-03-02	20	45	40.674	Mild	1772	1966
home-to-work	2015-03-02	20	50	40.674	Mild	1772	1963
home-to-work	2015-03-02	20	55	40.674	Mild	1772	1977
home-to-work	2015-03-02	21	00	40.674	Mild	1772	1954
home-to-work	2015-03-02	21	05	40.674	Mild	1772	1956
home-to-work	2015-03-02	21	10	40.674	Mild	1772	1957
home-to-work	2015-03-02	21	15	40.674	Mild	1772	1993
home-to-work	2015-03-02	21	20	40.674	None	1772	1947
home-to-work	2015-03-02	21	30	40.674	Mild	1772	1952
home-to-work	2015-03-02	21	40	40.674	Mild	1772	1979
home-to-work	2015-03-02	21	45	40.674	Mild	1772	1996
home-to-work	2015-03-02	21	50	40.674	Mild	1772	1989
home-to-work	2015-03-02	21	55	40.674	Mild	1772	1986
home-to-work	2015-03-02	22	00	40.674	Mild	1772	1987
home-to-work	2015-03-02	22	05	40.674	Mild	1772	1984
home-to-work	2015-03-02	22	10	40.674	Mild	1772	1984
home-to-work	2015-03-02	22	15	40.674	Mild	1772	1994
home-to-work	2015-03-02	22	20	40.674	Mild	1772	1975
home-to-work	2015-03-02	22	25	40.674	Mild	1772	1955
home-to-work	2015-03-02	22	30	40.674	Mild	1772	1982
home-to-work	2015-03-02	22	35	40.674	Mild	1772	1983
home-to-work	2015-03-02	22	40	40.674	None	1772	1939
home-to-work	2015-03-02	22	45	40.674	None	1772	1948
home-to-work	2015-03-02	22	50	40.674	Mild	1772	1950
home-to-work	2015-03-02	22	55	40.674	None	1772	1938
home-to-work	2015-03-02	23	00	40.674	None	1772	1937
home-to-work	2015-03-02	23	05	40.674	None	1772	1932
home-to-work	2015-03-02	23	10	40.674	None	1772	1923
home-to-work	2015-03-02	23	15	40.674	None	1772	1886
home-to-work	2015-03-02	23	20	40.674	None	1772	1921
home-to-work	2015-03-02	23	25	40.674	None	1772	1813
home-to-work	2015-03-02	23	30	40.674	None	1772	1870
home-to-work	2015-03-02	23	35	40.674	None	1772	1839
home-to-work	2015-03-02	23	40	40.674	None	1772	1835
home-to-work	2015-03-02	23	45	40.674	None	1772	1852
home-to-work	2015-03-02	23	50	40.674	None	1772	1812
home-to-work	2015-03-02	23	55	40.674	None	1772	1805
work-to-home	2015-03-02	00	00	39.994	None	1881	1924
work-to-home	2015-03-02	00	05	39.994	None	1881	1931
work-to-home	2015-03-02	00	10	39.994	None	1881	1931
work-to-home	2015-03-02	00	15	39.994	None	1881	1946
work-to-home	2015-03-02	00	20	39.994	None	1881	1939
work-to-home	2015-03-02	00	25	39.994	None	1881	1997
work-to-home	2015-03-02	00	35	39.994	None	1881	1976
work-to-home	2015-03-02	00	40	39.994	None	1881	1960
work-to-home	2015-03-02	00	45	39.994	None	1881	1958
work-to-home	2015-03-02	00	50	39.994	None	1881	1951
work-to-home	2015-03-02	00	55	39.994	None	1881	1932
work-to-home	2015-03-02	01	05	39.994	None	1881	1920
work-to-home	2015-03-02	01	15	39.994	None	1881	1905
work-to-home	2015-03-02	01	20	39.994	None	1881	1914
work-to-home	2015-03-02	01	25	39.994	None	1881	1908
work-to-home	2015-03-02	01	35	39.994	None	1881	1920
work-to-home	2015-03-02	01	40	39.994	None	1881	1936
work-to-home	2015-03-02	01	45	39.994	None	1881	1929
work-to-home	2015-03-02	01	50	39.994	None	1881	1947
work-to-home	2015-03-02	01	55	39.994	None	1881	1923
work-to-home	2015-03-02	02	00	39.994	None	1881	1934
work-to-home	2015-03-02	02	05	39.994	None	1881	1928
work-to-home	2015-03-02	02	10	39.994	None	1881	1922
work-to-home	2015-03-02	02	15	39.994	None	1881	1918
work-to-home	2015-03-02	02	20	39.994	None	1881	1919
work-to-home	2015-03-02	02	25	39.994	None	1881	1926
work-to-home	2015-03-02	02	30	39.994	None	1881	1946
work-to-home	2015-03-02	02	35	39.994	None	1881	1928
work-to-home	2015-03-02	02	40	39.994	None	1881	1950
work-to-home	2015-03-02	02	45	39.994	None	1881	1940
work-to-home	2015-03-02	02	50	39.994	None	1881	1957
work-to-home	2015-03-02	02	55	39.994	None	1881	1955
work-to-home	2015-03-02	03	00	39.994	None	1881	1960
work-to-home	2015-03-02	03	05	39.994	None	1881	2039
work-to-home	2015-03-02	03	10	39.994	None	1881	1989
work-to-home	2015-03-02	03	15	39.994	None	1881	1963
work-to-home	2015-03-02	03	20	39.994	None	1881	1916
work-to-home	2015-03-02	03	25	39.994	None	1881	1914
work-to-home	2015-03-02	03	30	39.994	None	1881	1922
work-to-home	2015-03-02	03	35	39.994	None	1881	1932
work-to-home	2015-03-02	03	40	39.994	None	1881	1922
work-to-home	2015-03-02	03	45	39.994	None	1881	1914
work-to-home	2015-03-02	03	50	39.994	None	1881	1972
work-to-home	2015-03-02	03	55	39.994	None	1881	1919
work-to-home	2015-03-02	04	00	39.994	None	1881	1917
work-to-home	2015-03-02	04	05	39.994	None	1881	1937
work-to-home	2015-03-02	04	10	39.994	None	1881	1944
work-to-home	2015-03-02	04	15	39.994	None	1881	1949
work-to-home	2015-03-02	04	20	39.994	None	1881	1985
work-to-home	2015-03-02	04	25	39.994	None	1881	1935
work-to-home	2015-03-02	04	30	39.994	None	1881	1927
work-to-home	2015-03-02	04	35	39.994	None	1881	1927
work-to-home	2015-03-02	04	40	39.994	None	1881	1903
work-to-home	2015-03-02	04	45	39.994	None	1881	1904
work-to-home	2015-03-02	04	50	39.994	None	1881	1910
work-to-home	2015-03-02	04	55	39.994	None	1881	1938
work-to-home	2015-03-02	05	00	39.994	None	1881	1923
work-to-home	2015-03-02	05	05	39.994	None	1881	1928
work-to-home	2015-03-02	05	10	39.994	None	1881	1922
work-to-home	2015-03-02	05	15	39.994	None	1881	1910
work-to-home	2015-03-02	05	20	39.994	None	1881	1906
work-to-home	2015-03-02	05	25	39.994	None	1881	1910
work-to-home	2015-03-02	05	30	39.994	None	1881	1907
work-to-home	2015-03-02	05	35	39.994	None	1881	1918
work-to-home	2015-03-02	05	40	39.994	None	1881	1923
work-to-home	2015-03-02	05	45	39.994	None	1881	1907
work-to-home	2015-03-02	05	50	39.994	None	1881	1899
work-to-home	2015-03-02	05	55	39.994	None	1881	1902
work-to-home	2015-03-02	06	00	39.994	None	1881	1926
work-to-home	2015-03-02	06	05	39.994	None	1881	1966
work-to-home	2015-03-02	06	10	39.994	None	1881	1920
work-to-home	2015-03-02	06	15	39.994	None	1881	1931
work-to-home	2015-03-02	06	20	39.994	None	1881	1948
work-to-home	2015-03-02	06	25	39.994	None	1881	2027
work-to-home	2015-03-02	06	30	39.994	None	1881	2043
work-to-home	2015-03-02	06	35	39.994	Mild	1881	2078
work-to-home	2015-03-02	06	40	39.994	Mild	1881	2070
work-to-home	2015-03-02	06	45	39.994	None	1881	2060
work-to-home	2015-03-02	06	50	39.994	Mild	1881	2218
work-to-home	2015-03-02	06	55	39.994	Medium	1881	2360
work-to-home	2015-03-02	07	00	39.994	Mild	1881	2198
work-to-home	2015-03-02	07	05	39.994	Medium	1881	2357
work-to-home	2015-03-02	07	10	39.994	Mild	1881	2333
work-to-home	2015-03-02	07	15	39.994	Medium	1881	2607
work-to-home	2015-03-02	07	20	39.994	Medium	1881	2554
work-to-home	2015-03-02	07	25	39.994	Medium	1881	2683
work-to-home	2015-03-02	07	30	39.994	Medium	1881	2701
work-to-home	2015-03-02	07	35	39.994	Medium	1881	2712
work-to-home	2015-03-02	07	40	39.994	Medium	1881	2813
work-to-home	2015-03-02	07	45	39.994	Medium	1881	2820
work-to-home	2015-03-02	07	50	39.994	Heavy	1881	3044
work-to-home	2015-03-02	07	55	39.994	Heavy	1881	2899
work-to-home	2015-03-02	08	00	39.994	Medium	1881	2768
work-to-home	2015-03-02	08	05	39.994	Heavy	1881	3013
work-to-home	2015-03-02	08	10	39.994	Heavy	1881	2964
work-to-home	2015-03-02	08	15	39.994	Heavy	1881	3038
work-to-home	2015-03-02	08	20	39.994	Heavy	1881	3202
work-to-home	2015-03-02	08	25	39.994	Heavy	1881	3075
work-to-home	2015-03-02	08	30	39.994	Heavy	1881	3007
work-to-home	2015-03-02	08	35	39.994	Heavy	1881	3142
work-to-home	2015-03-02	08	40	39.994	Heavy	1881	3033
work-to-home	2015-03-02	08	45	39.994	Heavy	1881	3058
work-to-home	2015-03-02	08	50	39.994	Heavy	1881	3009
work-to-home	2015-03-02	08	55	39.994	Heavy	1881	3031
work-to-home	2015-03-02	09	00	39.994	Heavy	1881	2946
work-to-home	2015-03-02	09	05	39.994	Heavy	1881	2836
work-to-home	2015-03-02	09	10	39.994	Medium	1881	2644
work-to-home	2015-03-02	09	15	39.994	Medium	1881	2557
work-to-home	2015-03-02	09	20	39.994	Medium	1881	2458
work-to-home	2015-03-02	09	25	39.994	Medium	1881	2435
work-to-home	2015-03-02	09	30	39.994	Medium	1881	2358
work-to-home	2015-03-02	09	35	39.994	Medium	1881	2401
work-to-home	2015-03-02	09	40	39.994	Mild	1881	2265
work-to-home	2015-03-02	09	45	39.994	Medium	1881	2365
work-to-home	2015-03-02	09	50	39.994	Mild	1881	2277
work-to-home	2015-03-02	09	55	39.994	Mild	1881	2341
work-to-home	2015-03-02	10	00	39.994	Mild	1881	2214
work-to-home	2015-03-02	10	05	39.994	Medium	1881	2357
work-to-home	2015-03-02	10	10	39.994	Mild	1881	2242
work-to-home	2015-03-02	10	15	39.994	Mild	1881	2297
work-to-home	2015-03-02	10	20	39.994	Mild	1881	2314
work-to-home	2015-03-02	10	30	39.994	Mild	1881	2228
work-to-home	2015-03-02	10	35	39.994	Mild	1881	2200
work-to-home	2015-03-02	10	45	39.994	Mild	1881	2271
work-to-home	2015-03-02	10	50	39.994	Mild	1881	2115
work-to-home	2015-03-02	10	55	39.994	Mild	1881	2082
work-to-home	2015-03-02	11	00	39.994	Mild	1881	2090
work-to-home	2015-03-02	11	05	39.994	Mild	1881	2104
work-to-home	2015-03-02	11	10	39.994	Mild	1881	2091
work-to-home	2015-03-02	11	15	39.994	None	1881	2064
work-to-home	2015-03-02	11	25	39.994	Mild	1881	2126
work-to-home	2015-03-02	11	35	39.994	Mild	1881	2093
work-to-home	2015-03-02	11	40	39.994	Mild	1881	2111
work-to-home	2015-03-02	11	45	39.994	Mild	1881	2106
work-to-home	2015-03-02	11	55	39.994	Mild	1881	2130
work-to-home	2015-03-02	12	00	39.994	Mild	1881	2094
work-to-home	2015-03-02	12	05	39.994	Mild	1881	2189
work-to-home	2015-03-02	12	10	39.994	Mild	1881	2165
work-to-home	2015-03-02	12	15	39.994	Mild	1881	2162
work-to-home	2015-03-02	12	20	39.994	Mild	1881	2186
work-to-home	2015-03-02	12	30	39.994	Mild	1881	2202
work-to-home	2015-03-02	12	35	39.994	Mild	1881	2134
work-to-home	2015-03-02	12	40	39.994	Mild	1881	2243
work-to-home	2015-03-02	12	45	39.994	Mild	1881	2265
work-to-home	2015-03-02	12	50	39.994	Medium	1881	2413
work-to-home	2015-03-02	13	00	39.994	Mild	1881	2281
work-to-home	2015-03-02	13	10	39.994	Mild	1881	2221
work-to-home	2015-03-02	13	15	39.994	Mild	1881	2205
work-to-home	2015-03-02	13	20	39.994	Mild	1881	2183
work-to-home	2015-03-02	13	25	39.994	Mild	1881	2197
work-to-home	2015-03-02	13	30	39.994	Mild	1881	2236
work-to-home	2015-03-02	13	40	39.994	Mild	1881	2306
work-to-home	2015-03-02	13	45	39.994	Medium	1881	2483
work-to-home	2015-03-02	13	55	39.994	Medium	1881	2623
work-to-home	2015-03-02	14	00	39.994	Medium	1881	2765
work-to-home	2015-03-02	14	10	39.994	Heavy	1881	2859
work-to-home	2015-03-02	14	20	39.994	Heavy	1881	2905
work-to-home	2015-03-02	14	25	39.994	Heavy	1881	3006
work-to-home	2015-03-02	14	30	39.994	Heavy	1881	2995
work-to-home	2015-03-02	14	35	39.994	Heavy	1881	3186
work-to-home	2015-03-02	14	40	39.994	Heavy	1881	3176
work-to-home	2015-03-02	14	45	39.994	Heavy	1881	3212
work-to-home	2015-03-02	14	50	39.994	Heavy	1881	3419
work-to-home	2015-03-02	14	55	39.994	Heavy	1881	3473
work-to-home	2015-03-02	15	00	39.994	Heavy	1881	3620
work-to-home	2015-03-02	15	10	39.994	Heavy	1881	3268
work-to-home	2015-03-02	15	15	39.994	Heavy	1881	3154
work-to-home	2015-03-02	15	20	39.994	Heavy	1881	3288
work-to-home	2015-03-02	15	25	39.994	Heavy	1881	3335
work-to-home	2015-03-02	15	30	39.994	Heavy	1881	3404
work-to-home	2015-03-02	15	35	39.994	Heavy	1881	3527
work-to-home	2015-03-02	15	40	39.994	Heavy	1881	3489
work-to-home	2015-03-02	15	50	39.994	Heavy	1881	3684
work-to-home	2015-03-02	15	55	39.994	Heavy	1881	3694
work-to-home	2015-03-02	16	00	39.994	Heavy	1881	3628
work-to-home	2015-03-02	16	05	39.994	Heavy	1881	4030
work-to-home	2015-03-02	16	10	39.994	Heavy	1881	3876
work-to-home	2015-03-02	16	15	39.994	Heavy	1881	4176
work-to-home	2015-03-02	16	20	39.994	Heavy	1881	4062
work-to-home	2015-03-02	16	30	39.994	Heavy	1881	4470
work-to-home	2015-03-02	16	35	39.994	Heavy	1881	4635
work-to-home	2015-03-02	16	40	39.994	Heavy	1881	4491
work-to-home	2015-03-02	16	45	39.994	Heavy	1881	4469
work-to-home	2015-03-02	16	55	39.994	Heavy	1881	4164
work-to-home	2015-03-02	17	00	39.994	Heavy	1881	4288
work-to-home	2015-03-02	17	05	39.994	Heavy	1881	4332
work-to-home	2015-03-02	17	10	39.994	Heavy	1881	4028
work-to-home	2015-03-02	17	15	39.994	Heavy	1881	4183
work-to-home	2015-03-02	17	20	39.994	Heavy	1881	4319
work-to-home	2015-03-02	17	25	39.994	Heavy	1881	3954
work-to-home	2015-03-02	17	30	39.994	Heavy	1881	3919
work-to-home	2015-03-02	17	35	39.994	Heavy	1881	3975
work-to-home	2015-03-02	17	40	39.994	Heavy	1881	4179
work-to-home	2015-03-02	17	45	39.994	Heavy	1881	4257
work-to-home	2015-03-02	17	50	39.994	Heavy	1881	3892
work-to-home	2015-03-02	17	55	39.994	Heavy	1881	4071
work-to-home	2015-03-02	18	00	39.994	Heavy	1881	3763
work-to-home	2015-03-02	18	05	39.994	Heavy	1881	3732
work-to-home	2015-03-02	18	10	39.994	Heavy	1881	3667
work-to-home	2015-03-02	18	15	39.994	Heavy	1881	3572
work-to-home	2015-03-02	18	20	39.994	Heavy	1881	3335
work-to-home	2015-03-02	18	25	39.994	Heavy	1881	3399
work-to-home	2015-03-02	18	35	39.994	Heavy	1881	3368
work-to-home	2015-03-02	18	40	39.994	Heavy	1881	3217
work-to-home	2015-03-02	18	45	39.994	Heavy	1881	3364
work-to-home	2015-03-02	18	55	39.994	Heavy	1881	2906
work-to-home	2015-03-02	19	00	39.994	Heavy	1881	2834
work-to-home	2015-03-02	19	05	39.994	Medium	1881	2639
work-to-home	2015-03-02	19	10	39.994	Medium	1881	2580
work-to-home	2015-03-02	19	15	39.994	Medium	1881	2570
work-to-home	2015-03-02	19	20	39.994	Medium	1881	2539
work-to-home	2015-03-02	19	25	39.994	Medium	1881	2459
work-to-home	2015-03-02	19	30	39.994	Medium	1881	2445
work-to-home	2015-03-02	19	35	39.994	Medium	1881	2406
work-to-home	2015-03-02	19	40	39.994	Medium	1881	2384
work-to-home	2015-03-02	19	45	39.994	Mild	1881	2319
work-to-home	2015-03-02	19	50	39.994	Mild	1881	2210
work-to-home	2015-03-02	19	55	39.994	Mild	1881	2152
work-to-home	2015-03-02	20	00	39.994	Mild	1881	2141
work-to-home	2015-03-02	20	05	39.994	Mild	1881	2108
work-to-home	2015-03-02	20	10	39.994	Mild	1881	2102
work-to-home	2015-03-02	20	20	39.994	Mild	1881	2152
work-to-home	2015-03-02	20	25	39.994	Mild	1881	2105
work-to-home	2015-03-02	20	30	39.994	Mild	1881	2102
work-to-home	2015-03-02	20	35	39.994	Mild	1881	2070
work-to-home	2015-03-02	20	40	39.994	None	1881	2049
work-to-home	2015-03-02	20	50	39.994	None	1881	2016
work-to-home	2015-03-02	20	55	39.994	None	1881	2066
work-to-home	2015-03-02	21	00	39.994	None	1881	2046
work-to-home	2015-03-02	21	05	39.994	None	1881	2034
work-to-home	2015-03-02	21	10	39.994	None	1881	2030
work-to-home	2015-03-02	21	15	39.994	None	1881	2046
work-to-home	2015-03-02	21	20	39.994	None	1881	2063
work-to-home	2015-03-02	21	30	39.994	None	1881	2067
work-to-home	2015-03-02	21	35	39.994	None	1881	2040
work-to-home	2015-03-02	21	40	39.994	None	1881	2027
work-to-home	2015-03-02	21	45	39.994	Mild	1881	2110
work-to-home	2015-03-02	21	50	39.994	Mild	1881	2075
work-to-home	2015-03-02	21	55	39.994	Mild	1881	2249
work-to-home	2015-03-02	22	00	39.994	Mild	1881	2122
work-to-home	2015-03-02	22	05	39.994	None	1881	2067
work-to-home	2015-03-02	22	15	39.994	Mild	1881	2098
work-to-home	2015-03-02	22	20	39.994	Mild	1881	2109
work-to-home	2015-03-02	22	25	39.994	None	1881	2063
work-to-home	2015-03-02	22	30	39.994	Mild	1881	2159
work-to-home	2015-03-02	22	35	39.994	None	1881	2040
work-to-home	2015-03-02	22	40	39.994	Mild	1881	2117
work-to-home	2015-03-02	22	45	39.994	Mild	1881	2079
work-to-home	2015-03-02	22	50	39.994	None	1881	1971
work-to-home	2015-03-02	22	55	39.994	None	1881	1997
work-to-home	2015-03-02	23	00	39.994	None	1881	1988
work-to-home	2015-03-02	23	05	39.994	None	1881	1964
work-to-home	2015-03-02	23	10	39.994	None	1881	1959
work-to-home	2015-03-02	23	15	39.994	None	1881	1943
work-to-home	2015-03-02	23	20	39.994	None	1881	1952
work-to-home	2015-03-02	23	25	39.994	None	1881	1917
work-to-home	2015-03-02	23	30	39.994	None	1881	1900
work-to-home	2015-03-02	23	35	39.994	None	1881	1904
work-to-home	2015-03-02	23	45	39.994	None	1881	1905
work-to-home	2015-03-02	23	50	39.994	None	1881	1893
work-to-home	2015-03-02	23	55	39.994	None	1881	1919
Found 2015-03-09
home-to-work	2015-03-09	00	00	40.674	None	1772	1802
home-to-work	2015-03-09	00	05	40.674	None	1772	1788
home-to-work	2015-03-09	00	10	40.674	None	1772	1791
home-to-work	2015-03-09	00	15	40.674	None	1772	1785
home-to-work	2015-03-09	00	20	40.674	None	1772	1786
home-to-work	2015-03-09	00	25	40.674	None	1772	1782
home-to-work	2015-03-09	00	30	40.674	None	1772	1781
home-to-work	2015-03-09	00	35	40.674	None	1772	1784
home-to-work	2015-03-09	00	40	40.674	None	1772	1793
home-to-work	2015-03-09	00	45	40.674	None	1772	1821
home-to-work	2015-03-09	00	50	40.674	None	1772	1790
home-to-work	2015-03-09	00	55	40.674	None	1772	1792
home-to-work	2015-03-09	01	00	40.674	None	1772	1788
home-to-work	2015-03-09	01	05	40.674	None	1772	1785
home-to-work	2015-03-09	01	10	40.674	None	1772	1794
home-to-work	2015-03-09	01	15	40.674	None	1772	1822
home-to-work	2015-03-09	01	20	40.674	None	1772	1784
home-to-work	2015-03-09	01	25	40.674	None	1772	1788
home-to-work	2015-03-09	01	30	40.674	None	1772	1799
home-to-work	2015-03-09	01	35	40.674	None	1772	1793
home-to-work	2015-03-09	01	40	40.674	None	1772	1789
home-to-work	2015-03-09	01	45	40.674	None	1772	1791
home-to-work	2015-03-09	01	50	40.674	None	1772	1793
home-to-work	2015-03-09	01	55	40.674	None	1772	1789
home-to-work	2015-03-09	02	00	40.674	None	1772	1806
home-to-work	2015-03-09	02	05	40.674	None	1772	1793
home-to-work	2015-03-09	02	10	40.674	None	1772	1793
home-to-work	2015-03-09	02	15	40.674	None	1772	1786
home-to-work	2015-03-09	02	20	40.674	None	1772	1797
home-to-work	2015-03-09	02	25	40.674	None	1772	1807
home-to-work	2015-03-09	02	30	40.674	None	1772	1808
home-to-work	2015-03-09	02	35	40.674	None	1772	1801
home-to-work	2015-03-09	02	40	40.674	None	1772	1803
home-to-work	2015-03-09	02	45	40.674	None	1772	1798
home-to-work	2015-03-09	02	50	40.674	None	1772	1810
home-to-work	2015-03-09	02	55	40.674	None	1772	1843
home-to-work	2015-03-09	03	00	40.674	None	1772	1831
home-to-work	2015-03-09	03	05	40.674	None	1772	1811
home-to-work	2015-03-09	03	10	40.674	None	1772	1794
home-to-work	2015-03-09	03	15	40.674	None	1772	1794
home-to-work	2015-03-09	03	20	40.674	None	1772	1819
home-to-work	2015-03-09	03	25	40.674	None	1772	1801
home-to-work	2015-03-09	03	30	40.674	None	1772	1800
home-to-work	2015-03-09	03	35	40.674	None	1772	1834
home-to-work	2015-03-09	03	40	40.674	None	1772	1820
home-to-work	2015-03-09	03	45	40.674	None	1772	1836
home-to-work	2015-03-09	03	50	40.674	None	1772	1836
home-to-work	2015-03-09	03	55	40.674	None	1772	1813
home-to-work	2015-03-09	04	00	40.674	None	1772	1815
home-to-work	2015-03-09	04	05	40.674	None	1772	1818
home-to-work	2015-03-09	04	10	40.674	None	1772	1806
home-to-work	2015-03-09	04	15	40.674	None	1772	1829
home-to-work	2015-03-09	04	20	40.674	None	1772	1825
home-to-work	2015-03-09	04	25	40.674	None	1772	1806
home-to-work	2015-03-09	04	30	40.674	None	1772	1815
home-to-work	2015-03-09	04	35	40.674	None	1772	1792
home-to-work	2015-03-09	04	40	40.674	None	1772	1794
home-to-work	2015-03-09	04	45	40.674	None	1772	1802
home-to-work	2015-03-09	04	50	40.674	None	1772	1804
home-to-work	2015-03-09	04	55	40.674	None	1772	1797
home-to-work	2015-03-09	05	00	40.674	None	1772	1795
home-to-work	2015-03-09	05	05	40.674	None	1772	1791
home-to-work	2015-03-09	05	10	40.674	None	1772	1790
home-to-work	2015-03-09	05	15	40.674	None	1772	1803
home-to-work	2015-03-09	05	20	40.674	None	1772	1808
home-to-work	2015-03-09	05	25	40.674	None	1772	1819
